Mã trường,Trường đào tạo,Ngành,Nhóm ngành,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Ghi chú,Loại điểm,Thang_diem_goc,Diem_chuan_quy_doi,Mon_he_so_2,TTNV_max,Phan_hieu_co_so,Dieu_kien_gioi_tinh,Ghi_chu_can_review,Ma_nganh_goc,Outlier_diem,Khoi_to_hop
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật điện,Điện lạnh - Điện tử - Điện - Tự động hóa,7520201,Kỹ thuật điện,A01,30,Thang điểm 40,THPTQG - Thang 40,40,22.5,,,,,TRUE,7520201,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật điện,Điện lạnh - Điện tử - Điện - Tự động hóa,7520201,Kỹ thuật điện,C01,30,Thang điểm 40,THPTQG - Thang 40,40,22.5,,,,,TRUE,7520201,FALSE,C
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7520207,Kỹ thuật điện tử - viễn thông,A00,31.2,Thang điểm 40,THPTQG - Thang 40,40,23.4,,,,,TRUE,7520207,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7520207,Kỹ thuật điện tử - viễn thông,A01,31.2,Thang điểm 40,THPTQG - Thang 40,40,23.4,,,,,TRUE,7520207,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật điện tử - viễn thông,Công nghệ thông tin - Tin học,7520207,Kỹ thuật điện tử - viễn thông,C01,31.2,Thang điểm 40,THPTQG - Thang 40,40,23.4,,,,,TRUE,7520207,FALSE,C
DTT,Trường Đại Học Tôn Đức Thắng,Công nghệ kỹ thuật điều khiển và tự động hóa,Điện lạnh - Điện tử - Điện - Tự động hóa,7520216,Kỹ thuật điều khiển và tự động hóa,A00,31.85,Thang điểm 40,THPTQG - Thang 40,40,23.89,,,,,TRUE,7520216,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Công nghệ kỹ thuật điều khiển và tự động hóa,Điện lạnh - Điện tử - Điện - Tự động hóa,7520216,Kỹ thuật điều khiển và tự động hóa,A01,31.85,Thang điểm 40,THPTQG - Thang 40,40,23.89,,,,,TRUE,7520216,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Công nghệ kỹ thuật điều khiển và tự động hóa,Điện lạnh - Điện tử - Điện - Tự động hóa,7520216,Kỹ thuật điều khiển và tự động hóa,C01,31.85,Thang điểm 40,THPTQG - Thang 40,40,23.89,,,,,TRUE,7520216,FALSE,C
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật Hóa học,Công nghệ sinh - Hóa,7520301,Kỹ thuật hóa học,A00,27.8,Thang điểm 40,THPTQG - Thang 40,40,20.85,,,,,TRUE,7520301,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật Hóa học,Công nghệ sinh - Hóa,7520301,Kỹ thuật hóa học,B00,27.8,Thang điểm 40,THPTQG - Thang 40,40,20.85,,,,,TRUE,7520301,FALSE,B
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật Hóa học,Công nghệ sinh - Hóa,7520301,Kỹ thuật hóa học,D07,27.8,Thang điểm 40,THPTQG - Thang 40,40,20.85,,,,,TRUE,7520301,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Kiến trúc,Xây dựng - Kiến trúc - Giao thông,7580101,Kiến trúc,V00,29.8,Thang điểm 40,THPTQG - Thang 40,40,22.35,,,,,TRUE,7580101,FALSE,V
DTT,Trường Đại Học Tôn Đức Thắng,Kiến trúc,Xây dựng - Kiến trúc - Giao thông,7580101,Kiến trúc,V01,29.8,Thang điểm 40,THPTQG - Thang 40,40,22.35,,,,,TRUE,7580101,FALSE,V
DTT,Trường Đại Học Tôn Đức Thắng,Quy hoạch vùng và đô thị,Xây dựng - Kiến trúc - Giao thông,7580105,Quy hoạch vùng và đô thị,A00,23,Thang điểm 40,THPTQG - Thang 40,40,17.25,,,,,TRUE,7580105,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Quy hoạch vùng và đô thị,Xây dựng - Kiến trúc - Giao thông,7580105,Quy hoạch vùng và đô thị,A01,23,Thang điểm 40,THPTQG - Thang 40,40,17.25,,,,,TRUE,7580105,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Quy hoạch vùng và đô thị,Xây dựng - Kiến trúc - Giao thông,7580105,Quy hoạch vùng và đô thị,V00,23,Thang điểm 40,THPTQG - Thang 40,40,17.25,,,,,TRUE,7580105,FALSE,V
DTT,Trường Đại Học Tôn Đức Thắng,Quy hoạch vùng và đô thị,Xây dựng - Kiến trúc - Giao thông,7580105,Quy hoạch vùng và đô thị,V01,23,Thang điểm 40,THPTQG - Thang 40,40,17.25,,,,,TRUE,7580105,FALSE,V
DTT,Trường Đại Học Tôn Đức Thắng,Thiết kế nội thất,Xây dựng - Kiến trúc - Giao thông,7580108,Thiết kế nội thất,V00,29.7,Thang điểm 40,THPTQG - Thang 40,40,22.28,,,,,TRUE,7580108,FALSE,V
DTT,Trường Đại Học Tôn Đức Thắng,Thiết kế nội thất,Xây dựng - Kiến trúc - Giao thông,7580108,Thiết kế nội thất,V01,29.7,Thang điểm 40,THPTQG - Thang 40,40,22.28,,,,,TRUE,7580108,FALSE,V
DTT,Trường Đại Học Tôn Đức Thắng,Thiết kế nội thất,Xây dựng - Kiến trúc - Giao thông,7580108,Thiết kế nội thất,H02,29.7,Thang điểm 40,THPTQG - Thang 40,40,22.28,,,,,TRUE,7580108,FALSE,H
DTT,Trường Đại Học Tôn Đức Thắng,Thiết kế nội thất,Xây dựng - Kiến trúc - Giao thông,7580108,Thiết kế nội thất,H03,29.7,Thang điểm 40,THPTQG - Thang 40,40,22.28,,,,,TRUE,7580108,FALSE,H
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật xây dựng,Xây dựng - Kiến trúc - Giao thông,7580201,Kỹ thuật xây dựng,A00,24,Thang điểm 40,THPTQG - Thang 40,40,18,,,,,TRUE,7580201,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật xây dựng,Xây dựng - Kiến trúc - Giao thông,7580201,Kỹ thuật xây dựng,A01,24,Thang điểm 40,THPTQG - Thang 40,40,18,,,,,TRUE,7580201,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật xây dựng,Xây dựng - Kiến trúc - Giao thông,7580201,Kỹ thuật xây dựng,C01,24,Thang điểm 40,THPTQG - Thang 40,40,18,,,,,TRUE,7580201,FALSE,C
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật xây dựng công trình giao thông,Xây dựng - Kiến trúc - Giao thông,7580205,Kỹ thuật xây dựng công trình giao thông,A00,22,Thang điểm 40,THPTQG - Thang 40,40,16.5,,,,,TRUE,7580205,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật xây dựng công trình giao thông,Xây dựng - Kiến trúc - Giao thông,7580205,Kỹ thuật xây dựng công trình giao thông,A01,22,Thang điểm 40,THPTQG - Thang 40,40,16.5,,,,,TRUE,7580205,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật xây dựng công trình giao thông,Xây dựng - Kiến trúc - Giao thông,7580205,Kỹ thuật xây dựng công trình giao thông,C01,22,Thang điểm 40,THPTQG - Thang 40,40,16.5,,,,,TRUE,7580205,FALSE,C
DTT,Trường Đại Học Tôn Đức Thắng,Quản lý xây dựng,Xây dựng - Kiến trúc - Giao thông,7580302,Quản lý xây dựng,A00,23,Thang điểm 40,THPTQG - Thang 40,40,17.25,,,,,TRUE,7580302,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Quản lý xây dựng,Xây dựng - Kiến trúc - Giao thông,7580302,Quản lý xây dựng,A01,23,Thang điểm 40,THPTQG - Thang 40,40,17.25,,,,,TRUE,7580302,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Quản lý xây dựng,Xây dựng - Kiến trúc - Giao thông,7580302,Quản lý xây dựng,C01,23,Thang điểm 40,THPTQG - Thang 40,40,17.25,,,,,TRUE,7580302,FALSE,C
DTT,Trường Đại Học Tôn Đức Thắng,Dược học,Y - Dược,7720201,Dược học,A00,31.45,Thang điểm 40,THPTQG - Thang 40,40,23.59,,,,,TRUE,7720201,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Dược học,Y - Dược,7720201,Dược học,B00,31.45,Thang điểm 40,THPTQG - Thang 40,40,23.59,,,,,TRUE,7720201,FALSE,B
DTT,Trường Đại Học Tôn Đức Thắng,Dược học,Y - Dược,7720201,Dược học,D07,31.45,Thang điểm 40,THPTQG - Thang 40,40,23.59,,,,,TRUE,7720201,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,"Công tác xã hội, thanh thiếu niên",Văn hóa - Chính trị - Khoa học Xã hội,7760101,Công tác xã hội,A01,29.45,Thang điểm 40,THPTQG - Thang 40,40,22.09,,,,,TRUE,7760101,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,"Công tác xã hội, thanh thiếu niên",Văn hóa - Chính trị - Khoa học Xã hội,7760101,Công tác xã hội,C00,29.45,Thang điểm 40,THPTQG - Thang 40,40,22.09,,,,,TRUE,7760101,FALSE,C
DTT,Trường Đại Học Tôn Đức Thắng,"Công tác xã hội, thanh thiếu niên",Văn hóa - Chính trị - Khoa học Xã hội,7760101,Công tác xã hội,C01,29.45,Thang điểm 40,THPTQG - Thang 40,40,22.09,,,,,TRUE,7760101,FALSE,C
DTT,Trường Đại Học Tôn Đức Thắng,"Công tác xã hội, thanh thiếu niên",Văn hóa - Chính trị - Khoa học Xã hội,7760101,Công tác xã hội,D01,29.45,Thang điểm 40,THPTQG - Thang 40,40,22.09,,,,,TRUE,7760101,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Quản lý thể dục thể thao,Thể dục - Thể thao,7810301,Quản lý thể dục thể thao (Chuyên ngành kinh doanh thể thao và tổ chức sự kiện),A01,31.3,Thang điểm 40,THPTQG - Thang 40,40,23.48,,,,,TRUE,7810301,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Quản lý thể dục thể thao,Thể dục - Thể thao,7810301,Quản lý thể dục thể thao (Chuyên ngành kinh doanh thể thao và tổ chức sự kiện),D01,31.3,Thang điểm 40,THPTQG - Thang 40,40,23.48,,,,,TRUE,7810301,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Quản lý thể dục thể thao,Thể dục - Thể thao,7810301,Quản lý thể dục thể thao (Chuyên ngành kinh doanh thể thao và tổ chức sự kiện),T00,31.3,Thang điểm 40,THPTQG - Thang 40,40,23.48,,,,,TRUE,7810301,FALSE,T
DTT,Trường Đại Học Tôn Đức Thắng,Quản lý thể dục thể thao,Thể dục - Thể thao,7810301,Quản lý thể dục thể thao (Chuyên ngành kinh doanh thể thao và tổ chức sự kiện),T01,31.3,Thang điểm 40,THPTQG - Thang 40,40,23.48,,,,,TRUE,7810301,FALSE,T
DTT,Trường Đại Học Tôn Đức Thắng,Quản lý thể dục thể thao,Thể dục - Thể thao,7810301G,Quản lý thể dục thể thao (Chuyên ngành Golf),A01,22,Thang điểm 40,THPTQG - Thang 40,40,16.5,,,,,TRUE,7810301G,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Quản lý thể dục thể thao,Thể dục - Thể thao,7810301G,Quản lý thể dục thể thao (Chuyên ngành Golf),D01,22,Thang điểm 40,THPTQG - Thang 40,40,16.5,,,,,TRUE,7810301G,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Quản lý thể dục thể thao,Thể dục - Thể thao,7810301G,Quản lý thể dục thể thao (Chuyên ngành Golf),T00,22,Thang điểm 40,THPTQG - Thang 40,40,16.5,,,,,TRUE,7810301G,FALSE,T
DTT,Trường Đại Học Tôn Đức Thắng,Quản lý thể dục thể thao,Thể dục - Thể thao,7810301G,Quản lý thể dục thể thao (Chuyên ngành Golf),T01,22,Thang điểm 40,THPTQG - Thang 40,40,16.5,,,,,TRUE,7810301G,FALSE,T
DTT,Trường Đại Học Tôn Đức Thắng,"Bảo hộ, an toàn lao động",Tài nguyên - Môi trường,7850201,Bảo hộ lao động,A00,22,Thang điểm 40,THPTQG - Thang 40,40,16.5,,,,,TRUE,7850201,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,"Bảo hộ, an toàn lao động",Tài nguyên - Môi trường,7850201,Bảo hộ lao động,B00,22,Thang điểm 40,THPTQG - Thang 40,40,16.5,,,,,TRUE,7850201,FALSE,B
DTT,Trường Đại Học Tôn Đức Thắng,"Bảo hộ, an toàn lao động",Tài nguyên - Môi trường,7850201,Bảo hộ lao động,D07,22,Thang điểm 40,THPTQG - Thang 40,40,16.5,,,,,TRUE,7850201,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,"Bảo hộ, an toàn lao động",Tài nguyên - Môi trường,7850201,Bảo hộ lao động,A01,22,Thang điểm 40,THPTQG - Thang 40,40,16.5,,,,,TRUE,7850201,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Việt Nam Học,Văn hóa - Chính trị - Khoa học Xã hội,D7310630Q,Việt Nam học (Chuyên ngành Du lịch và Quản lý du lịch) - Chương trình dự bị đại học bằng tiếng Anh,A01,24,Thang điểm 40,THPTQG - Thang 40,40,18,,,,,TRUE,D7310630Q,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Việt Nam Học,Văn hóa - Chính trị - Khoa học Xã hội,D7310630Q,Việt Nam học (Chuyên ngành Du lịch và Quản lý du lịch) - Chương trình dự bị đại học bằng tiếng Anh,D01,24,Thang điểm 40,THPTQG - Thang 40,40,18,,,,,TRUE,D7310630Q,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,D7340101N,Quản trị kinh doanh (Chuyên ngành Quản trị nhà hàng - khách sạn) - Chương trình dự bị đại học bằng tiếng Anh,A01,27,Thang điểm 40,THPTQG - Thang 40,40,20.25,,,,,TRUE,D7340101N,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,D7340101N,Quản trị kinh doanh (Chuyên ngành Quản trị nhà hàng - khách sạn) - Chương trình dự bị đại học bằng tiếng Anh,D01,27,Thang điểm 40,THPTQG - Thang 40,40,20.25,,,,,TRUE,D7340101N,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Marketing,Báo chí - Marketing - Quảng cáo - PR,D7340115,Marketing - Chương trình dự bị đại học bằng tiếng Anh,A01,28,Thang điểm 40,THPTQG - Thang 40,40,21,,,,,TRUE,D7340115,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Marketing,Báo chí - Marketing - Quảng cáo - PR,D7340115,Marketing - Chương trình dự bị đại học bằng tiếng Anh,D01,28,Thang điểm 40,THPTQG - Thang 40,40,21,,,,,TRUE,D7340115,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,D7340120,Kinh doanh quốc tế - Chương trình dự bị đại học bằng tiếng Anh,A01,28,Thang điểm 40,THPTQG - Thang 40,40,21,,,,,TRUE,D7340120,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,D7340120,Kinh doanh quốc tế - Chương trình dự bị đại học bằng tiếng Anh,D01,28,Thang điểm 40,THPTQG - Thang 40,40,21,,,,,TRUE,D7340120,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,D7340201,Tài chính - Ngân hàng - Chương trình dự bị đại học bằng tiếng Anh,A01,26,Thang điểm 40,THPTQG - Thang 40,40,19.5,,,,,TRUE,D7340201,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,D7340201,Tài chính - Ngân hàng - Chương trình dự bị đại học bằng tiếng Anh,D01,26,Thang điểm 40,THPTQG - Thang 40,40,19.5,,,,,TRUE,D7340201,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Kế toán,Kế toán - Kiểm toán,D7340301,Kế toán (Chuyên ngành Kế toán quốc tế) - Chương trình dự bị đại học bằng tiếng Anh,A01,24,Thang điểm 40,THPTQG - Thang 40,40,18,,,,,TRUE,D7340301,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kế toán,Kế toán - Kiểm toán,D7340301,Kế toán (Chuyên ngành Kế toán quốc tế) - Chương trình dự bị đại học bằng tiếng Anh,D01,24,Thang điểm 40,THPTQG - Thang 40,40,18,,,,,TRUE,D7340301,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Công nghệ Sinh học,Công nghệ sinh - Hóa,D7420201,Công nghệ sinh học - Chương trình dự bị đại học bằng tiếng Anh,B00,24,Thang điểm 40,THPTQG - Thang 40,40,18,,,,,TRUE,D7420201,FALSE,B
DTT,Trường Đại Học Tôn Đức Thắng,Công nghệ Sinh học,Công nghệ sinh - Hóa,D7420201,Công nghệ sinh học - Chương trình dự bị đại học bằng tiếng Anh,D08,24,Thang điểm 40,THPTQG - Thang 40,40,18,,,,,TRUE,D7420201,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Khoa học Máy tính,Công nghệ thông tin - Tin học,D7480101,Khoa học máy tính - Chương trình dự bị đại học bằng tiếng Anh,A01,28,Thang điểm 40,THPTQG - Thang 40,40,21,,,,,TRUE,D7480101,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Khoa học Máy tính,Công nghệ thông tin - Tin học,D7480101,Khoa học máy tính - Chương trình dự bị đại học bằng tiếng Anh,D01,28,Thang điểm 40,THPTQG - Thang 40,40,21,,,,,TRUE,D7480101,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật phần mềm,Công nghệ thông tin - Tin học,D7480103,Kỹ thuật phần mềm - Chương trình dự bị đại học bằng tiếng Anh,A01,28,Thang điểm 40,THPTQG - Thang 40,40,21,,,,,TRUE,D7480103,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật phần mềm,Công nghệ thông tin - Tin học,D7480103,Kỹ thuật phần mềm - Chương trình dự bị đại học bằng tiếng Anh,D01,28,Thang điểm 40,THPTQG - Thang 40,40,21,,,,,TRUE,D7480103,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật Điều khiển - Tự động hoá,Điện lạnh - Điện tử - Điện - Tự động hóa,D7520216,Kỹ thuật điều khiển và tự động hóa - Chương trình dự bị đại học bằng tiếng Anh,A00,24,Thang điểm 40,THPTQG - Thang 40,40,18,,,,,TRUE,D7520216,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật Điều khiển - Tự động hoá,Điện lạnh - Điện tử - Điện - Tự động hóa,D7520216,Kỹ thuật điều khiển và tự động hóa - Chương trình dự bị đại học bằng tiếng Anh,A01,24,Thang điểm 40,THPTQG - Thang 40,40,18,,,,,TRUE,D7520216,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật xây dựng,Xây dựng - Kiến trúc - Giao thông,D7580201,Kỹ thuật xây dựng - Chương trình dự bị đại học bằng tiếng Anh,A00,24,Thang điểm 40,THPTQG - Thang 40,40,18,,,,,TRUE,D7580201,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật xây dựng,Xây dựng - Kiến trúc - Giao thông,D7580201,Kỹ thuật xây dựng - Chương trình dự bị đại học bằng tiếng Anh,A01,24,Thang điểm 40,THPTQG - Thang 40,40,18,,,,,TRUE,D7580201,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,DK7340101E,Quản trị kinh doanh toàn cầu (đơn bằng 2+2) - Chương trình dự bị liên kết Đại học Emlyon (Pháp),A01,28,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,21,,,,,TRUE,DK7340101E,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,DK7340101E,Quản trị kinh doanh toàn cầu (đơn bằng 2+2) - Chương trình dự bị liên kết Đại học Emlyon (Pháp),D01,28,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,21,,,,,TRUE,DK7340101E,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,DK7340101L,Quản trị kinh doanh (đơn bằng 3+1) – Chương trình dự bị liên kết Đại học Lunghwa (Đài Loan),A01,28,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,21,,,,,TRUE,DK7340101L,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,DK7340101L,Quản trị kinh doanh (đơn bằng 3+1) – Chương trình dự bị liên kết Đại học Lunghwa (Đài Loan),D01,28,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,21,,,,,TRUE,DK7340101L,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,DK7340101N,Quản trị nhà hàng - khách sạn (song bằng 2.5+1.5) - Chương trình dự bị liên kết Đại học Taylor's (Malaysia),A01,28,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,21,,,,,TRUE,DK7340101N,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,DK7340101N,Quản trị nhà hàng - khách sạn (song bằng 2.5+1.5) - Chương trình dự bị liên kết Đại học Taylor's (Malaysia),D01,28,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,21,,,,,TRUE,DK7340101N,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,DK7340120L,Kinh doanh quốc tế (song bằng 3+1) – Chương trình dự bị liên kết Đại học La Trobe (Úc),A01,28,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,21,,,,,TRUE,DK7340120L,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,DK7340120L,Kinh doanh quốc tế (song bằng 3+1) – Chương trình dự bị liên kết Đại học La Trobe (Úc),D01,28,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,21,,,,,TRUE,DK7340120L,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,DK7340201M,"Kinh doanh (Tài chính, Kinh doanh quốc tế, Marketing, Kế toán, Quản trị nguồn nhân lực & Quan hệ lao động) (đơn bằng 2+1,5) - Chương trình dự bị liên kết Đại học Massey (New Zealand)",A01,26,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,19.5,,,,,TRUE,DK7340201M,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,DK7340201M,"Kinh doanh (Tài chính, Kinh doanh quốc tế, Marketing, Kế toán, Quản trị nguồn nhân lực & Quan hệ lao động) (đơn bằng 2+1,5) - Chương trình dự bị liên kết Đại học Massey (New Zealand)",D01,26,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,19.5,,,,,TRUE,DK7340201M,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,DK7340201X,Tài chính và kiểm soát (song bằng 3+1) - Chương trình dự bị liên kết Đại học Khoa học ứng dụng Saxion (Hà Lan),A01,26,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,19.5,,,,,TRUE,DK7340201X,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,DK7340201X,Tài chính và kiểm soát (song bằng 3+1) - Chương trình dự bị liên kết Đại học Khoa học ứng dụng Saxion (Hà Lan),D01,26,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,19.5,,,,,TRUE,DK7340201X,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Kế toán,Kế toán - Kiểm toán,DK7340301,"Kế toán (song bằng 3+1) - Chương trình dự bị liên kết Đại học West of England, Bristol (Vương quốc Anh)",A01,24,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,18,,,,,TRUE,DK7340301,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kế toán,Kế toán - Kiểm toán,DK7340301,"Kế toán (song bằng 3+1) - Chương trình dự bị liên kết Đại học West of England, Bristol (Vương quốc Anh)",D01,24,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,18,,,,,TRUE,DK7340301,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Công nghệ thông tin,Công nghệ thông tin - Tin học,DK7480101L,Công nghệ thông tin (song bằng 2+2) - Chương trình dự bị liên kết Đại học La Trobe (Úc),A01,28,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,21,,,,,TRUE,DK7480101L,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Công nghệ thông tin,Công nghệ thông tin - Tin học,DK7480101L,Công nghệ thông tin (song bằng 2+2) - Chương trình dự bị liên kết Đại học La Trobe (Úc),D01,28,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,21,,,,,TRUE,DK7480101L,FALSE,D
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật Điện - Điện tử,Điện lạnh - Điện tử - Điện - Tự động hóa,DK7520201,Kỹ thuật điện – điện tử (song bằng 2.5+1.5) - Chương trình dự bị liên kết Đại học Khoa học ứng dụng Saxion (Hà Lan),A00,24,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,18,,,,,TRUE,DK7520201,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật Điện - Điện tử,Điện lạnh - Điện tử - Điện - Tự động hóa,DK7520201,Kỹ thuật điện – điện tử (song bằng 2.5+1.5) - Chương trình dự bị liên kết Đại học Khoa học ứng dụng Saxion (Hà Lan),A01,24,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,18,,,,,TRUE,DK7520201,FALSE,A
DTT,Trường Đại Học Tôn Đức Thắng,Kỹ thuật xây dựng,Xây dựng - Kiến trúc - Giao thông,DK7580201,Kỹ thuật xây dựng (song bằng 2+2) - Chương trình dự bị liên kết Đại học La Trobe (Úc),A00,24,"Chương trình dự bị liên kết đào tạo quốc tế, thang điểm 40",THPTQG - Thang 40,40,18,,,,,TRUE,DK7580201,FALSE,A
